contrast,metric,seed,basin,delta
GM_minus_G,NSE,17,03450000,-0.012076595224557618
GM_minus_G,NSE,17,04122200,-0.1715095855948896
GM_minus_G,NSE,17,02053800,-0.03433471972444635
GM_minus_G,NSE,17,04196800,-0.014828667417774444
GM_minus_G,NSE,17,02017500,0.0054344587600558825
GM_minus_G,NSE,17,03165000,-0.094616369674414
GM_minus_G,NSE,17,01543000,-0.000810100649574319
GM_minus_G,NSE,17,01491000,0.007492384934535856
GM_minus_G,NSE,17,02051500,-0.04200248918688243
GM_minus_G,NSE,17,02070000,0.06375901288684083
GM_minus_G,NSE,17,01415000,0.02271944303297191
GM_minus_G,NSE,17,03011800,-0.034622721828177605
GM_minus_G,NSE,17,02014000,-0.01399786049644336
GM_minus_G,NSE,17,02028500,-0.04977983880267689
GM_minus_G,NSE,17,02056900,0.06909000597816672
GM_minus_G,NSE,17,01516500,0.04172280413153617
GM_minus_G,NSE,17,03213700,-0.002794331434598729
GM_minus_G,NSE,17,01547700,0.0023700514642366333
GM_minus_G,NSE,17,01485500,0.007685266439378835
GM_minus_G,NSE,17,01632900,-0.1708975208975212
GM_minus_G,NSE,17,02027000,-0.00020452183689434467
GM_minus_G,NSE,17,01078000,0.002608187668404427
GM_minus_G,NSE,17,03049800,-0.07575656996240365
GM_minus_G,NSE,17,01606500,0.0386116971592424
GM_minus_G,NSE,17,02065500,0.09339752800450929
GM_minus_G,NSE,17,03164000,0.08517708401311297
GM_minus_G,NSE,17,02137727,-0.005001037365691796
GM_minus_G,NSE,17,03498500,-0.000804652798322536
GM_minus_G,NSE,17,02069700,0.19314072147112615
GM_minus_G,NSE,17,03463300,0.023759459945522754
GM_minus_G,NSE,17,03173000,-0.07443096897554602
GM_minus_G,NSE,17,01532000,0.01391086290371657
GM_minus_G,NSE,17,03186500,0.03546079699221372
GM_minus_G,NSE,17,03488000,-0.12520451385208098
GM_minus_G,NSE,17,01557500,0.024327547715643938
GM_minus_G,NSE,17,01658500,-0.008132856550238987
GM_minus_G,NSE,17,01596500,-0.04796834373807102
GM_minus_G,NSE,17,01644000,0.028898648463367427
GM_minus_G,NSE,17,04213000,0.0035042754747101057
GM_minus_G,NSE,17,01487000,-0.03134851825590812
GM_minus_G,NSE,17,01669000,-0.06247141407970813
GM_minus_G,NSE,17,01142500,0.06432216416152903
GM_minus_G,NSE,17,04105700,0.5056752550793272
GM_minus_G,NSE,17,01413500,-0.01865486417331319
GM_minus_G,NSE,17,01613050,-0.033278513576300406
GM_minus_G,NSE,17,03076600,-0.025145303656904705
GM_minus_G,NSE,17,01423000,0.011092744034694069
GM_minus_G,NSE,17,01411300,0.047679919864581866
GM_minus_G,NSE,17,01139800,-0.1789032613868745
GM_minus_G,NSE,17,01605500,-0.0381870659493424
GM_minus_G,NSE,17,03066000,-0.03381312714872353
GM_minus_G,NSE,17,03069500,0.027031305054963206
GM_minus_G,NSE,17,03473000,-0.02930648143489334
GM_minus_G,NSE,17,02081500,0.03997968692466458
GM_minus_G,NSE,17,01634500,-0.01879038379428799
GM_minus_G,NSE,17,01439500,0.06662837449224213
GM_minus_G,NSE,17,03070500,0.008476260466043328
GM_minus_G,NSE,17,02143040,-0.008660635623539359
GM_minus_G,NSE,17,01055000,-0.02333490383794934
GM_minus_G,NSE,17,02112360,0.1406986594216767
GM_minus_G,NSE,17,01669520,0.04081253688928099
GM_minus_G,NSE,17,03180500,-0.01495242819331366
GM_minus_G,NSE,17,01638480,0.04885718640143455
GM_minus_G,NSE,17,02053200,0.10358018559070126
GM_minus_G,NSE,17,01169000,0.040059349886786055
GM_minus_G,NSE,17,01350140,0.03621437814362516
GM_minus_G,NSE,17,01591400,-0.0012503418732309202
GM_minus_G,NSE,17,01586610,0.05405700249660317
GM_minus_G,NSE,17,01434025,-0.053289503806559946
GM_minus_G,NSE,17,03439000,-0.01827237334306997
GM_minus_G,NSE,17,02178400,-0.004625635720987842
GM_minus_G,NSE,17,01664000,0.05609524336782745
GM_minus_G,NSE,17,03015500,0.002580992828475903
GM_minus_G,NSE,17,04296000,-0.010453261659364443
GM_minus_G,NSE,17,02112120,0.23543671989047144
GM_minus_G,NSE,17,02082950,0.09689548646555102
GM_minus_G,NSE,17,01639500,0.08771959169404464
GM_minus_G,NSE,17,01047000,0.037028536164941395
GM_minus_G,NSE,17,02074500,-0.004846651509376021
GM_minus_G,NSE,17,01054200,0.028807837184609886
GM_minus_G,NSE,17,02177000,0.05244377395758326
GM_minus_G,NSE,17,03500240,-0.05349482990710852
GM_minus_G,NSE,17,04233000,0.030287686654858814
GM_minus_G,NSE,17,03237280,-0.03579950406736243
GM_minus_G,NSE,17,01548500,0.007169862318042952
GM_minus_G,NSE,17,02125000,-0.03345533241533505
GM_minus_G,NSE,17,03479000,-0.019001590107493915
GM_minus_G,NSE,17,02118500,0.022229964981529404
GM_minus_G,NSE,17,01139000,0.031251203033829555
GM_minus_G,NSE,17,01187300,0.037379211309421345
GM_minus_G,NSE,17,03504000,-0.047121715714001144
GM_minus_G,NSE,17,02011400,-0.09002649847137811
GM_minus_G,NSE,17,01568000,-0.0012578801388024585
GM_minus_G,NSE,17,01543500,-0.006855109777986534
GM_minus_G,NSE,17,01031500,0.04088611104112694
GM_minus_G,NSE,17,01567500,-0.0543722072141114
GM_minus_G,NSE,17,02027500,0.02416215951717582
GM_minus_G,NSE,17,03010655,-0.05209720787094618
GM_minus_G,NSE,17,04216418,-0.04934139994420228
GM_minus_G,NSE,17,02152100,0.009085704282049911
GM_minus_G,NSE,17,01510000,-0.0059219276829654
GM_minus_G,NSE,17,03026500,-0.042339450335388995
GM_minus_G,NSE,17,02128000,0.02447442748026052
GM_minus_G,NSE,17,04256000,-0.022194045099859783
GM_minus_G,NSE,17,01620500,-0.05600654772330105
GM_minus_G,NSE,17,03455500,-0.022817351719864654
GM_minus_G,NSE,17,01451800,0.035522064328783576
GM_minus_G,NSE,17,04185000,-0.12422224353796696
GM_minus_G,NSE,17,02111180,0.01810543159304523
GM_minus_G,NSE,17,01594950,0.002687368585931882
GM_minus_G,NSE,17,01580000,0.02836163324348684
GM_minus_G,NSE,17,03050000,0.016881222089596637
GM_minus_G,NSE,17,01632000,0.012956475048239269
GM_minus_G,NSE,17,04221000,-0.045903922564829
GM_minus_G,NSE,17,03021350,0.005345237216343723
GM_minus_G,NSE,17,01583500,0.09750465587777724
GM_minus_G,NSE,17,02059500,-0.06068803463427297
GM_minus_G,NSE,17,01666500,0.19150274723296412
GM_minus_G,NSE,17,03187500,-0.04830491801641357
GM_minus_G,NSE,17,01181000,0.04373323736577861
GM_minus_G,NSE,17,01440400,0.07657873359240941
GM_minus_G,NSE,17,01435000,0.03693565953883737
GM_minus_G,NSE,17,01144000,-0.018524956843407714
GM_minus_G,NSE,17,02011460,-0.11889785840875433
GM_minus_G,NSE,17,02143000,-0.008570967152292441
GM_minus_G,NSE,17,03140000,-0.025137404288080756
GM_minus_G,NSE,17,01440000,0.05741778402280351
GM_minus_G,NSE,17,01550000,-0.04798056516680327
GM_minus_G,NSE,17,02077200,-0.0172345722190288
GM_minus_G,NSE,17,03237500,-0.008619947780065695
GM_minus_G,NSE,17,02018000,-0.07317185097713153
GM_minus_G,NSE,17,02013000,-0.013007850875715543
GM_minus_G,NSE,17,03161000,0.1121537619825288
GM_minus_G,NSE,17,04197170,-0.07849728359859398
GM_minus_G,NSE,17,03471500,-0.22038623772094912
GM_minus_G,NSE,17,01137500,-0.011273119996285441
GM_minus_G,NSE,17,01052500,0.038681441514144654
GM_minus_G,NSE,17,02051000,-0.04416384149198105
GM_minus_G,NSE,17,01057000,0.01307570443408379
GM_minus_G,NSE,17,03144000,-0.06541198707514195
GM_minus_G,NSE,17,03078000,-0.015443409989067236
GM_minus_G,NSE,17,03170000,-0.11863675032426513
GM_minus_G,NSE,17,02038850,-0.06451479584661934
GM_minus_G,NSE,17,03241500,-0.04847255924066063
GM_minus_G,NSE,17,02064000,-0.048240210672133466
GM_minus_G,NSE,17,02096846,-0.08911697056121637
GM_minus_G,NSE,17,02055100,0.011996194457996934
GM_minus_G,NSE,17,04213075,0.013177132363301647
GM_minus_G,NSE,17,01333000,0.021230715370172737
GM_minus_G,NSE,17,01552500,0.02438184328579185
GM_minus_G,NSE,17,04115265,0.08127648364276219
GM_minus_G,NSE,17,03500000,0.06367002466820126
GM_minus_G,NSE,17,01544500,-0.018655166790081723
GM_minus_G,NSE,17,02149000,0.008045083346849502
GM_minus_G,NSE,17,01552000,-0.019298358828226947
GM_minus_G,NSE,17,03159540,-0.004715483723439218
GM_minus_G,NSE,17,01414500,-0.04975483002632208
GM_minus_G,NSE,17,01542810,-0.05126106459296165
GM_minus_G,NSE,17,01667500,0.12260700842677719
GM_minus_G,NSE,11,03456500,-0.02394823006567759
GM_minus_G,NSE,11,03182500,-0.010075596178334312
GM_minus_G,NSE,11,01539000,0.00910476122067494
GM_minus_G,NSE,11,01350000,0.03851154809816526
GM_minus_G,NSE,11,03238500,0.004438423946887982
GM_minus_G,NSE,11,01030500,0.08106753031554437
GM_minus_G,NSE,11,01365000,0.05138654604887005
GM_minus_G,NSE,11,03460000,-0.24267367699107933
GM_minus_G,NSE,11,02046000,0.08522450321549957
GM_minus_G,NSE,11,03028000,0.004321674113986873
GM_minus_G,NSE,11,01350080,-0.026959909333229226
GM_minus_G,NSE,11,01484100,-0.07558344164202357
GM_minus_G,NSE,11,02015700,-0.030648065491347465
GM_minus_G,NSE,11,04224775,-0.019579832071399683
GM_minus_G,NSE,11,01466500,-0.35297286369422387
GM_minus_G,NSE,11,02016000,0.004119076025847379
GM_minus_G,NSE,11,01134500,0.017092895114805273
GM_minus_G,NSE,11,01518862,-0.020105861065568886
GM_minus_G,NSE,11,01545600,-0.02829146460500853
GM_minus_G,NSE,11,04197100,0.031074257527285543
GM_minus_G,NSE,11,01549500,0.004407449552829568
GM_minus_G,NSE,11,02140991,-0.027186496651463554
GM_minus_G,NSE,11,03049000,-0.013946661620830803
GM_minus_G,NSE,11,02111500,-0.04118030907296566
GM_minus_G,NSE,11,03450000,-0.08597867810195303
GM_minus_G,NSE,11,04122200,-0.21634064080306292
GM_minus_G,NSE,11,02053800,-0.16513235243471736
GM_minus_G,NSE,11,04196800,0.025133705655380534
GM_minus_G,NSE,11,02017500,0.03670751217998802
GM_minus_G,NSE,11,03165000,-0.059384763883207015
GM_minus_G,NSE,11,01543000,0.013780451978879893
GM_minus_G,NSE,11,01491000,0.019482226002074166
GM_minus_G,NSE,11,02051500,0.021666275816130676
GM_minus_G,NSE,11,02070000,-0.027164281425887893
GM_minus_G,NSE,11,01415000,0.03091884587733862
GM_minus_G,NSE,11,03011800,-0.0314704301943578
GM_minus_G,NSE,11,02014000,-0.025033586983234657
GM_minus_G,NSE,11,02028500,0.007994045690318696
GM_minus_G,NSE,11,02056900,0.016693196867984872
GM_minus_G,NSE,11,01516500,0.01245414200945627
GM_minus_G,NSE,11,03213700,-0.08215597916424477
GM_minus_G,NSE,11,01547700,-0.00309458031664267
GM_minus_G,NSE,11,01485500,0.039004199937292316
GM_minus_G,NSE,11,01632900,-0.10726911194608857
GM_minus_G,NSE,11,02027000,-0.008069462488756174
GM_minus_G,NSE,11,01078000,0.002486755495729742
GM_minus_G,NSE,11,03049800,-0.06485513444740953
GM_minus_G,NSE,11,01606500,-0.041217830032149294
GM_minus_G,NSE,11,02065500,0.04466190259280256
GM_minus_G,NSE,11,03164000,-0.006074983368019482
GM_minus_G,NSE,11,02137727,-0.042211556376067105
GM_minus_G,NSE,11,03498500,-0.05323623120345755
GM_minus_G,NSE,11,02069700,0.004250252771768603
GM_minus_G,NSE,11,03463300,0.01881559943631117
GM_minus_G,NSE,11,03173000,-0.047696108021614725
GM_minus_G,NSE,11,01532000,0.02368090981732829
GM_minus_G,NSE,11,03186500,0.01812872099072671
GM_minus_G,NSE,11,03488000,-0.15552160345548205
GM_minus_G,NSE,11,01557500,-0.04392424875037426
GM_minus_G,NSE,11,01658500,-0.014136386115316202
GM_minus_G,NSE,11,01596500,-0.09107385808419877
GM_minus_G,NSE,11,01644000,-0.013894478569046465
GM_minus_G,NSE,11,04213000,0.011115740444869848
GM_minus_G,NSE,11,01487000,-0.08992200699916375
GM_minus_G,NSE,11,01669000,-0.13424684353128846
GM_minus_G,NSE,11,01142500,0.004544817983828997
GM_minus_G,NSE,11,04105700,0.22085195318244033
GM_minus_G,NSE,11,01413500,-0.011102339257806682
GM_minus_G,NSE,11,01613050,-0.0965703237882789
GM_minus_G,NSE,11,03076600,-0.045772395115650344
GM_minus_G,NSE,11,01423000,0.0362938182022684
GM_minus_G,NSE,11,01411300,-0.0653955135948856
GM_minus_G,NSE,11,01139800,-0.15823846416479015
GM_minus_G,NSE,11,01605500,-0.038605512473246284
GM_minus_G,NSE,11,03066000,-0.027046037139647816
GM_minus_G,NSE,11,03069500,0.015375503477727759
GM_minus_G,NSE,11,03473000,-0.11855945479060603
GM_minus_G,NSE,11,02081500,0.06899047423115079
GM_minus_G,NSE,11,01634500,-0.05344951062198222
GM_minus_G,NSE,11,01439500,0.045099833929545974
GM_minus_G,NSE,11,03070500,0.007512626839109249
GM_minus_G,NSE,11,02143040,-0.039909200804094325
GM_minus_G,NSE,11,01055000,-0.015819383425338174
GM_minus_G,NSE,11,02112360,-0.07874559995406694
GM_minus_G,NSE,11,01669520,0.02432942922290038
GM_minus_G,NSE,11,03180500,-0.03682587376741375
GM_minus_G,NSE,11,01638480,0.006785482164534451
GM_minus_G,NSE,11,02053200,-0.04351480212647785
GM_minus_G,NSE,11,01169000,0.04220685226393894
GM_minus_G,NSE,11,01350140,-0.0779354227469975
GM_minus_G,NSE,11,01591400,-0.03893168922326262
GM_minus_G,NSE,11,01586610,-0.06312054874260398
GM_minus_G,NSE,11,01434025,-0.04138168596375147
GM_minus_G,NSE,11,03439000,-0.08124091422919588
GM_minus_G,NSE,11,02178400,-0.02487337465434236
GM_minus_G,NSE,11,01664000,0.016156727426374085
GM_minus_G,NSE,11,03015500,0.010971712206788387
GM_minus_G,NSE,11,04296000,-0.021647356305720566
GM_minus_G,NSE,11,02112120,-0.06691840172130203
GM_minus_G,NSE,11,02082950,-0.007064071901573876
GM_minus_G,NSE,11,01639500,0.010242778987164192
GM_minus_G,NSE,11,01047000,0.042493376172552
GM_minus_G,NSE,11,02074500,-0.05319445653097876
GM_minus_G,NSE,11,01054200,0.0027968399269057143
GM_minus_G,NSE,11,02177000,0.02873798075834766
GM_minus_G,NSE,11,03500240,-0.08668629489378255
GM_minus_G,NSE,11,04233000,-0.006530310508070181
GM_minus_G,NSE,11,03237280,-0.005978610729841072
GM_minus_G,NSE,11,01548500,-0.005438599494958285
GM_minus_G,NSE,11,02125000,-0.05838105205150146
GM_minus_G,NSE,11,03479000,-0.05261474319942239
GM_minus_G,NSE,11,02118500,-0.02633484820855092
GM_minus_G,NSE,11,01139000,-0.006416433017345513
GM_minus_G,NSE,11,01187300,0.019266047352838545
GM_minus_G,NSE,11,03504000,-0.054559361877560386
GM_minus_G,NSE,11,02011400,-0.08987812295680775
GM_minus_G,NSE,11,01568000,0.02141164320758626
GM_minus_G,NSE,11,01543500,0.016123426971482058
GM_minus_G,NSE,11,01031500,0.013321145437368953
GM_minus_G,NSE,11,01567500,-0.01381288312445994
GM_minus_G,NSE,11,02027500,-0.009717859943866869
GM_minus_G,NSE,11,03010655,-0.028574860938135882
GM_minus_G,NSE,11,04216418,-0.057951145725523956
GM_minus_G,NSE,11,02152100,-0.013035152531375993
GM_minus_G,NSE,11,01510000,0.02975970544868134
GM_minus_G,NSE,11,03026500,-0.033887614141172584
GM_minus_G,NSE,11,02128000,-0.1334749694219295
GM_minus_G,NSE,11,04256000,0.004037762899561925
GM_minus_G,NSE,11,01620500,-0.03590153360758053
GM_minus_G,NSE,11,03455500,-0.009491122767646964
GM_minus_G,NSE,11,01451800,0.03640138486467703
GM_minus_G,NSE,11,04185000,-0.15009733258777125
GM_minus_G,NSE,11,02111180,-0.1404967865597898
GM_minus_G,NSE,11,01594950,-0.019740878376392268
GM_minus_G,NSE,11,01580000,-0.06790805725177851
GM_minus_G,NSE,11,03050000,-0.002087179693799679
GM_minus_G,NSE,11,01632000,0.010170940403094186
GM_minus_G,NSE,11,04221000,-0.02962059264496031
GM_minus_G,NSE,11,03021350,-0.020048904793404265
GM_minus_G,NSE,11,01583500,-0.07541747374998753
GM_minus_G,NSE,11,02059500,0.04486652594734897
GM_minus_G,NSE,11,01666500,0.1115062481004071
GM_minus_G,NSE,11,03187500,-0.05281740185042738
GM_minus_G,NSE,11,01181000,0.06673352886401562
GM_minus_G,NSE,11,01440400,0.10048587363558892
GM_minus_G,NSE,11,01435000,0.051635238024231755
GM_minus_G,NSE,11,01144000,0.009953387851092566
GM_minus_G,NSE,11,02011460,-0.14470309223979316
GM_minus_G,NSE,11,02143000,-0.12235448272543836
GM_minus_G,NSE,11,03140000,-0.01212925879520399
GM_minus_G,NSE,11,01440000,0.07476646300699352
GM_minus_G,NSE,11,01550000,-0.010865612363741173
GM_minus_G,NSE,11,02077200,-0.04334213608289683
GM_minus_G,NSE,11,03237500,0.012108218881102917
GM_minus_G,NSE,11,02018000,-0.07772927584668166
GM_minus_G,NSE,11,02013000,-0.037559494718365505
GM_minus_G,NSE,11,03161000,-0.004961558013210188
GM_minus_G,NSE,11,04197170,-0.05239386927070988
GM_minus_G,NSE,11,03471500,-0.32760152999976455
GM_minus_G,NSE,11,01137500,-0.039204453970143605
GM_minus_G,NSE,11,01052500,0.008844367981931112
GM_minus_G,NSE,11,02051000,0.013334210471077745
GM_minus_G,NSE,11,01057000,0.015834686657765218
GM_minus_G,NSE,11,03144000,-0.03845910693461452
GM_minus_G,NSE,11,03078000,-0.07471228441853772
GM_minus_G,NSE,11,03170000,-0.17766989310039816
GM_minus_G,NSE,11,02038850,-0.030674759098227256
GM_minus_G,NSE,11,03241500,0.0036261871639364784
GM_minus_G,NSE,11,02064000,-0.05258179836681953
GM_minus_G,NSE,11,02096846,-0.14013380826663635
GM_minus_G,NSE,11,02055100,-0.006164613906811778
GM_minus_G,NSE,11,04213075,-0.04968768132149548
GM_minus_G,NSE,11,01333000,0.05254226863138034
GM_minus_G,NSE,11,01552500,0.0038132183828087918
GM_minus_G,NSE,11,04115265,0.013452678148244246
GM_minus_G,NSE,11,03500000,-0.04575111407416288
GM_minus_G,NSE,11,01544500,0.0006541284560682703
GM_minus_G,NSE,11,02149000,-0.07868802117191687
GM_minus_G,NSE,11,01552000,-0.01746012340527958
GM_minus_G,NSE,11,03159540,0.014475224450652857
GM_minus_G,NSE,11,01414500,-0.025698547754360868
GM_minus_G,NSE,11,01542810,-0.05287204072032814
GM_minus_G,NSE,11,01667500,0.05129057604198084
GM_minus_G,NSE,13,03456500,0.03891260691358167
GM_minus_G,NSE,13,03182500,0.005781811005055926
GM_minus_G,NSE,13,01539000,0.028723737634289925
GM_minus_G,NSE,13,01350000,0.06072999068076146
GM_minus_G,NSE,13,03238500,0.004514537934446783
GM_minus_G,NSE,13,01030500,-0.01907977906089131
GM_minus_G,NSE,13,01365000,0.06833482748577158
GM_minus_G,NSE,13,03460000,-0.208171036920071
GM_minus_G,NSE,13,02046000,-0.025654814833066197
GM_minus_G,NSE,13,03028000,0.051993211468793876
GM_minus_G,NSE,13,01350080,-0.009452334434299048
GM_minus_G,NSE,13,01484100,-0.053157530417555554
GM_minus_G,NSE,13,02015700,-0.01277314742038893
GM_minus_G,NSE,13,04224775,-0.03259513484247656
GM_minus_G,NSE,13,01466500,-0.30711425653876434
GM_minus_G,NSE,13,02016000,-0.007046397407377447
GM_minus_G,NSE,13,01134500,0.008548517922148169
GM_minus_G,NSE,13,01518862,-0.0023453119311337423
GM_minus_G,NSE,13,01545600,-0.02089896866648333
GM_minus_G,NSE,13,04197100,0.0027537982622289903
GM_minus_G,NSE,13,01549500,-0.017374508845605874
GM_minus_G,NSE,13,02140991,0.014250389249276796
GM_minus_G,NSE,13,03049000,-0.004664501597931858
GM_minus_G,NSE,13,02111500,0.062312340547778344
GM_minus_G,NSE,13,03450000,-0.04938912553368657
GM_minus_G,NSE,13,04122200,-0.20170094698500218
GM_minus_G,NSE,13,02053800,-0.07689174623698714
GM_minus_G,NSE,13,04196800,-0.004543924227206286
GM_minus_G,NSE,13,02017500,0.0328622937712858
GM_minus_G,NSE,13,03165000,-0.07281191784338148
GM_minus_G,NSE,13,01543000,0.044721222631781354
GM_minus_G,NSE,13,01491000,0.014366178677973074
GM_minus_G,NSE,13,02051500,-0.1060703484383061
GM_minus_G,NSE,13,02070000,-0.009158370511162639
GM_minus_G,NSE,13,01415000,0.02256295637735406
GM_minus_G,NSE,13,03011800,0.05356788180891536
GM_minus_G,NSE,13,02014000,-0.003950191087944366
GM_minus_G,NSE,13,02028500,0.022357351456260388
GM_minus_G,NSE,13,02056900,0.030855976899620163
GM_minus_G,NSE,13,01516500,0.015012090596696281
GM_minus_G,NSE,13,03213700,-0.05124477987911091
GM_minus_G,NSE,13,01547700,0.03300220701664425
GM_minus_G,NSE,13,01485500,-0.04335552441001522
GM_minus_G,NSE,13,01632900,-0.14059500673173464
GM_minus_G,NSE,13,02027000,-0.00884463246838707
GM_minus_G,NSE,13,01078000,0.017792076782471966
GM_minus_G,NSE,13,03049800,-0.014866244673714779
GM_minus_G,NSE,13,01606500,0.037930117529194285
GM_minus_G,NSE,13,02065500,0.19190803025949854
GM_minus_G,NSE,13,03164000,0.03722278352973063
GM_minus_G,NSE,13,02137727,0.042986064370351906
GM_minus_G,NSE,13,03498500,-0.007981093906099801
GM_minus_G,NSE,13,02069700,0.05993494042559733
GM_minus_G,NSE,13,03463300,0.03111643471289871
GM_minus_G,NSE,13,03173000,-0.0014907051064647625
GM_minus_G,NSE,13,01532000,0.029668960355896723
GM_minus_G,NSE,13,03186500,0.031149329940396098
GM_minus_G,NSE,13,03488000,-0.11913246068814742
GM_minus_G,NSE,13,01557500,-0.0039717017590517045
GM_minus_G,NSE,13,01658500,-0.015368709676659265
GM_minus_G,NSE,13,01596500,-0.027762293100161317
GM_minus_G,NSE,13,01644000,0.0008780266878607446
GM_minus_G,NSE,13,04213000,-0.013600668189712062
GM_minus_G,NSE,13,01487000,-0.015798998520334062
GM_minus_G,NSE,13,01669000,-0.1789920980475621
GM_minus_G,NSE,13,01142500,0.04008726535794449
GM_minus_G,NSE,13,04105700,0.34597765210646736
GM_minus_G,NSE,13,01413500,0.0014212740398689139
GM_minus_G,NSE,13,01613050,-0.07165972885976202
GM_minus_G,NSE,13,03076600,0.011489927318309778
GM_minus_G,NSE,13,01423000,0.07846944187857208
GM_minus_G,NSE,13,01411300,0.2435568325569415
GM_minus_G,NSE,13,01139800,-0.13804115078770185
GM_minus_G,NSE,13,01605500,0.022509656429898106
GM_minus_G,NSE,13,03066000,0.013209143907122689
GM_minus_G,NSE,13,03069500,0.02538719664489386
GM_minus_G,NSE,13,03473000,-0.07131489453794748
GM_minus_G,NSE,13,02081500,0.08703454106567099
GM_minus_G,NSE,13,01634500,-0.026292652783778903
GM_minus_G,NSE,13,01439500,0.03719471060380375
GM_minus_G,NSE,13,03070500,0.024865780505258228
GM_minus_G,NSE,13,02143040,-0.04453607395998638
GM_minus_G,NSE,13,01055000,-0.011720525962908956
GM_minus_G,NSE,13,02112360,0.04876082102895729
GM_minus_G,NSE,13,01669520,-0.09531841446024336
GM_minus_G,NSE,13,03180500,0.003824554156994675
GM_minus_G,NSE,13,01638480,0.049384922955453714
GM_minus_G,NSE,13,02053200,0.018389080127022006
GM_minus_G,NSE,13,01169000,0.0422682437784031
GM_minus_G,NSE,13,01350140,-0.015934069178461407
GM_minus_G,NSE,13,01591400,-0.019781516401428667
GM_minus_G,NSE,13,01586610,0.004511075688140576
GM_minus_G,NSE,13,01434025,-0.037343833398952975
GM_minus_G,NSE,13,03439000,-0.024523174616948196
GM_minus_G,NSE,13,02178400,-0.006397104875598081
GM_minus_G,NSE,13,01664000,0.014194159174118037
GM_minus_G,NSE,13,03015500,0.007839158462310425
GM_minus_G,NSE,13,04296000,0.08393134740391628
GM_minus_G,NSE,13,02112120,0.02805199965106009
GM_minus_G,NSE,13,02082950,-0.0855836644335145
GM_minus_G,NSE,13,01639500,0.04346975100965533
GM_minus_G,NSE,13,01047000,0.045023150847468774
GM_minus_G,NSE,13,02074500,-0.055880018746492066
GM_minus_G,NSE,13,01054200,-0.010461855626308303
GM_minus_G,NSE,13,02177000,0.10202106979065018
GM_minus_G,NSE,13,03500240,0.000960276545618477
GM_minus_G,NSE,13,04233000,0.03456970166414286
GM_minus_G,NSE,13,03237280,-0.020566031604349888
GM_minus_G,NSE,13,01548500,0.020589157583363105
GM_minus_G,NSE,13,02125000,-0.021106173610412338
GM_minus_G,NSE,13,03479000,-0.0257551107354832
GM_minus_G,NSE,13,02118500,-0.006621758505529929
GM_minus_G,NSE,13,01139000,0.026786434136954806
GM_minus_G,NSE,13,01187300,0.05033213183598795
GM_minus_G,NSE,13,03504000,-0.020159086289698536
GM_minus_G,NSE,13,02011400,-0.07329950098876215
GM_minus_G,NSE,13,01568000,0.04429694087258451
GM_minus_G,NSE,13,01543500,0.03964609302250899
GM_minus_G,NSE,13,01031500,0.03705319448068545
GM_minus_G,NSE,13,01567500,-0.017550367727686034
GM_minus_G,NSE,13,02027500,-0.008271016575966073
GM_minus_G,NSE,13,03010655,-0.03173082631404578
GM_minus_G,NSE,13,04216418,-0.010441461244317107
GM_minus_G,NSE,13,02152100,-0.023187361905714465
GM_minus_G,NSE,13,01510000,0.01640569538673642
GM_minus_G,NSE,13,03026500,0.0115280693010269
GM_minus_G,NSE,13,02128000,-0.06579570444734939
GM_minus_G,NSE,13,04256000,-0.008459382604896537
GM_minus_G,NSE,13,01620500,-0.008222279972408209
GM_minus_G,NSE,13,03455500,-0.014422529775579562
GM_minus_G,NSE,13,01451800,0.03973463244681341
GM_minus_G,NSE,13,04185000,-0.0679528763615459
GM_minus_G,NSE,13,02111180,-0.041155831399713794
GM_minus_G,NSE,13,01594950,0.026524252483696387
GM_minus_G,NSE,13,01580000,-0.028792520596281346
GM_minus_G,NSE,13,03050000,0.010982759231398909
GM_minus_G,NSE,13,01632000,0.05275008981159057
GM_minus_G,NSE,13,04221000,-0.031391913765756896
GM_minus_G,NSE,13,03021350,0.002640978019531115
GM_minus_G,NSE,13,01583500,0.009489757895485784
GM_minus_G,NSE,13,02059500,0.08443124392066093
GM_minus_G,NSE,13,01666500,0.07226580699608176
GM_minus_G,NSE,13,03187500,-0.0376789921388605
GM_minus_G,NSE,13,01181000,0.06990679380739206
GM_minus_G,NSE,13,01440400,0.08569383110699214
GM_minus_G,NSE,13,01435000,0.0598995234463402
GM_minus_G,NSE,13,01144000,0.00399848497475408
GM_minus_G,NSE,13,02011460,-0.08302777863059307
GM_minus_G,NSE,13,02143000,-0.039543765201371706
GM_minus_G,NSE,13,03140000,-0.0313484825783199
GM_minus_G,NSE,13,01440000,0.07385073930195152
GM_minus_G,NSE,13,01550000,-0.022827908416946707
GM_minus_G,NSE,13,02077200,-0.06066840801470508
GM_minus_G,NSE,13,03237500,0.004983968045056186
GM_minus_G,NSE,13,02018000,-0.05328124048869354
GM_minus_G,NSE,13,02013000,-0.0068299994345343285
GM_minus_G,NSE,13,03161000,0.08931831441201943
GM_minus_G,NSE,13,04197170,-0.05193754613875834
GM_minus_G,NSE,13,03471500,-0.23982137615763632
GM_minus_G,NSE,13,01137500,-0.03412675944350285
GM_minus_G,NSE,13,01052500,0.03140358465985282
GM_minus_G,NSE,13,02051000,-0.035458765238637224
GM_minus_G,NSE,13,01057000,0.03154039505891504
GM_minus_G,NSE,13,03144000,-0.04247984294449991
GM_minus_G,NSE,13,03078000,-0.013643277259724362
